EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
1210056,RANDOLPH (ZONE), ,9/26/24,1900,Tropical Storm, , ,0,0,0,0,GA,EST-5, ,195638,Z,122,TAE,0,0,Official NWS Observations, , , , , , , , ,9/27/24,200, , , , ,,"Hurricane Helene made landfall as a Category 4 hurricane with maximum sustained winds of 140 mph and a minimum central pressure of 938 mb (27.70 inches) at about 11:10 PM EDT on Thursday, September 26th, in Taylor County Florida just east of the Aucilla River. Helene quickly moved inland across Taylor and Madison Counties before moving into Lowndes County in South Central Georgia. The hurricane produced a devastating storm surge along the coast of Apalachee Bay, exceeding 15 feet above normally dry ground in some locations. A large area of damaging winds extended from the Big Bend coast well-inland into Georgia along the I-75 corridor, causing significant damage. Wind gusts of at least 90 to 100 mph spread inland through Taylor, Madison, Lafayette Counties in Florida, and into Lowndes County in Georgia. Widespread power outages, structural damage, and severe tree damage occurred throughout this area. Significant rainfall also fell with the hurricane, with a maximum of 12 to 14 inches falling west of Tallahassee in the Apalachicola River Basin. Based on preliminary damage assessments conducted by the Georgia Department of Agriculture, the Georgia Forestry Commission, and the University of Georgia, Hurricane Helene left behind an estimated $6.46 billion in damage to Georgia���s agriculture and forestry industries, more than three times the damage from Hurricane Michael in 2018.",31
1210055,QUITMAN (ZONE), ,9/26/24,1900,Tropical Storm, , ,0,0,0,0,GA,EST-5, ,195638,Z,120,TAE,0,0,Official NWS Observations, , , , , , , , ,9/27/24,200, , , , ,,"Hurricane Helene made landfall as a Category 4 hurricane with maximum sustained winds of 140 mph and a minimum central pressure of 938 mb (27.70 inches) at about 11:10 PM EDT on Thursday, September 26th, in Taylor County Florida just east of the Aucilla River. Helene quickly moved inland across Taylor and Madison Counties before moving into Lowndes County in South Central Georgia. The hurricane produced a devastating storm surge along the coast of Apalachee Bay, exceeding 15 feet above normally dry ground in some locations. A large area of damaging winds extended from the Big Bend coast well-inland into Georgia along the I-75 corridor, causing significant damage. Wind gusts of at least 90 to 100 mph spread inland through Taylor, Madison, Lafayette Counties in Florida, and into Lowndes County in Georgia. Widespread power outages, structural damage, and severe tree damage occurred throughout this area. Significant rainfall also fell with the hurricane, with a maximum of 12 to 14 inches falling west of Tallahassee in the Apalachicola River Basin. Based on preliminary damage assessments conducted by the Georgia Department of Agriculture, the Georgia Forestry Commission, and the University of Georgia, Hurricane Helene left behind an estimated $6.46 billion in damage to Georgia���s agriculture and forestry industries, more than three times the damage from Hurricane Michael in 2018.",32
1210054,CLAY (ZONE), ,9/26/24,1900,Tropical Storm, , ,0,0,0,0,GA,EST-5, ,195638,Z,121,TAE,0,0,Official NWS Observations, , , , , , , , ,9/27/24,200, , , , ,,"Hurricane Helene made landfall as a Category 4 hurricane with maximum sustained winds of 140 mph and a minimum central pressure of 938 mb (27.70 inches) at about 11:10 PM EDT on Thursday, September 26th, in Taylor County Florida just east of the Aucilla River. Helene quickly moved inland across Taylor and Madison Counties before moving into Lowndes County in South Central Georgia. The hurricane produced a devastating storm surge along the coast of Apalachee Bay, exceeding 15 feet above normally dry ground in some locations. A large area of damaging winds extended from the Big Bend coast well-inland into Georgia along the I-75 corridor, causing significant damage. Wind gusts of at least 90 to 100 mph spread inland through Taylor, Madison, Lafayette Counties in Florida, and into Lowndes County in Georgia. Widespread power outages, structural damage, and severe tree damage occurred throughout this area. Significant rainfall also fell with the hurricane, with a maximum of 12 to 14 inches falling west of Tallahassee in the Apalachicola River Basin. Based on preliminary damage assessments conducted by the Georgia Department of Agriculture, the Georgia Forestry Commission, and the University of Georgia, Hurricane Helene left behind an estimated $6.46 billion in damage to Georgia���s agriculture and forestry industries, more than three times the damage from Hurricane Michael in 2018.",33
1210053,EARLY (ZONE), ,9/26/24,1900,Tropical Storm, , ,0,0,0,0,GA,EST-5, ,195638,Z,142,TAE,0,0,Official NWS Observations, , , , , , , , ,9/27/24,200, , , , ,,"Hurricane Helene made landfall as a Category 4 hurricane with maximum sustained winds of 140 mph and a minimum central pressure of 938 mb (27.70 inches) at about 11:10 PM EDT on Thursday, September 26th, in Taylor County Florida just east of the Aucilla River. Helene quickly moved inland across Taylor and Madison Counties before moving into Lowndes County in South Central Georgia. The hurricane produced a devastating storm surge along the coast of Apalachee Bay, exceeding 15 feet above normally dry ground in some locations. A large area of damaging winds extended from the Big Bend coast well-inland into Georgia along the I-75 corridor, causing significant damage. Wind gusts of at least 90 to 100 mph spread inland through Taylor, Madison, Lafayette Counties in Florida, and into Lowndes County in Georgia. Widespread power outages, structural damage, and severe tree damage occurred throughout this area. Significant rainfall also fell with the hurricane, with a maximum of 12 to 14 inches falling west of Tallahassee in the Apalachicola River Basin. Based on preliminary damage assessments conducted by the Georgia Department of Agriculture, the Georgia Forestry Commission, and the University of Georgia, Hurricane Helene left behind an estimated $6.46 billion in damage to Georgia���s agriculture and forestry industries, more than three times the damage from Hurricane Michael in 2018.",34
1210052,SEMINOLE (ZONE), ,9/26/24,1900,Tropical Storm, , ,0,0,0,0,GA,EST-5, ,195638,Z,155,TAE,0,0,Official NWS Observations, , , , , , , , ,9/27/24,200, , , , ,,"Hurricane Helene made landfall as a Category 4 hurricane with maximum sustained winds of 140 mph and a minimum central pressure of 938 mb (27.70 inches) at about 11:10 PM EDT on Thursday, September 26th, in Taylor County Florida just east of the Aucilla River. Helene quickly moved inland across Taylor and Madison Counties before moving into Lowndes County in South Central Georgia. The hurricane produced a devastating storm surge along the coast of Apalachee Bay, exceeding 15 feet above normally dry ground in some locations. A large area of damaging winds extended from the Big Bend coast well-inland into Georgia along the I-75 corridor, causing significant damage. Wind gusts of at least 90 to 100 mph spread inland through Taylor, Madison, Lafayette Counties in Florida, and into Lowndes County in Georgia. Widespread power outages, structural damage, and severe tree damage occurred throughout this area. Significant rainfall also fell with the hurricane, with a maximum of 12 to 14 inches falling west of Tallahassee in the Apalachicola River Basin. Based on preliminary damage assessments conducted by the Georgia Department of Agriculture, the Georgia Forestry Commission, and the University of Georgia, Hurricane Helene left behind an estimated $6.46 billion in damage to Georgia���s agriculture and forestry industries, more than three times the damage from Hurricane Michael in 2018.",35
1210051,DECATUR (ZONE), ,9/26/24,1900,Tropical Storm, , ,0,0,0,0,GA,EST-5, ,195638,Z,156,TAE,0,0,Official NWS Observations, , , , , , , , ,9/27/24,200, , , , ,,"Hurricane Helene made landfall as a Category 4 hurricane with maximum sustained winds of 140 mph and a minimum central pressure of 938 mb (27.70 inches) at about 11:10 PM EDT on Thursday, September 26th, in Taylor County Florida just east of the Aucilla River. Helene quickly moved inland across Taylor and Madison Counties before moving into Lowndes County in South Central Georgia. The hurricane produced a devastating storm surge along the coast of Apalachee Bay, exceeding 15 feet above normally dry ground in some locations. A large area of damaging winds extended from the Big Bend coast well-inland into Georgia along the I-75 corridor, causing significant damage. Wind gusts of at least 90 to 100 mph spread inland through Taylor, Madison, Lafayette Counties in Florida, and into Lowndes County in Georgia. Widespread power outages, structural damage, and severe tree damage occurred throughout this area. Significant rainfall also fell with the hurricane, with a maximum of 12 to 14 inches falling west of Tallahassee in the Apalachicola River Basin. Based on preliminary damage assessments conducted by the Georgia Department of Agriculture, the Georgia Forestry Commission, and the University of Georgia, Hurricane Helene left behind an estimated $6.46 billion in damage to Georgia���s agriculture and forestry industries, more than three times the damage from Hurricane Michael in 2018.",36
1210050,MILLER (ZONE), ,9/26/24,1900,Tropical Storm, , ,0,0,0,0,GA,EST-5, ,195638,Z,143,TAE,0,0,Official NWS Observations, , , , , , , , ,9/27/24,200, , , , ,,"Hurricane Helene made landfall as a Category 4 hurricane with maximum sustained winds of 140 mph and a minimum central pressure of 938 mb (27.70 inches) at about 11:10 PM EDT on Thursday, September 26th, in Taylor County Florida just east of the Aucilla River. Helene quickly moved inland across Taylor and Madison Counties before moving into Lowndes County in South Central Georgia. The hurricane produced a devastating storm surge along the coast of Apalachee Bay, exceeding 15 feet above normally dry ground in some locations. A large area of damaging winds extended from the Big Bend coast well-inland into Georgia along the I-75 corridor, causing significant damage. Wind gusts of at least 90 to 100 mph spread inland through Taylor, Madison, Lafayette Counties in Florida, and into Lowndes County in Georgia. Widespread power outages, structural damage, and severe tree damage occurred throughout this area. Significant rainfall also fell with the hurricane, with a maximum of 12 to 14 inches falling west of Tallahassee in the Apalachicola River Basin. Based on preliminary damage assessments conducted by the Georgia Department of Agriculture, the Georgia Forestry Commission, and the University of Georgia, Hurricane Helene left behind an estimated $6.46 billion in damage to Georgia���s agriculture and forestry industries, more than three times the damage from Hurricane Michael in 2018.",37
1210049,BAKER (ZONE), ,9/26/24,1900,Tropical Storm, , ,0,0,0,0,GA,EST-5, ,195638,Z,144,TAE,0,0,Official NWS Observations, , , , , , , , ,9/27/24,200, , , , ,,"Hurricane Helene made landfall as a Category 4 hurricane with maximum sustained winds of 140 mph and a minimum central pressure of 938 mb (27.70 inches) at about 11:10 PM EDT on Thursday, September 26th, in Taylor County Florida just east of the Aucilla River. Helene quickly moved inland across Taylor and Madison Counties before moving into Lowndes County in South Central Georgia. The hurricane produced a devastating storm surge along the coast of Apalachee Bay, exceeding 15 feet above normally dry ground in some locations. A large area of damaging winds extended from the Big Bend coast well-inland into Georgia along the I-75 corridor, causing significant damage. Wind gusts of at least 90 to 100 mph spread inland through Taylor, Madison, Lafayette Counties in Florida, and into Lowndes County in Georgia. Widespread power outages, structural damage, and severe tree damage occurred throughout this area. Significant rainfall also fell with the hurricane, with a maximum of 12 to 14 inches falling west of Tallahassee in the Apalachicola River Basin. Based on preliminary damage assessments conducted by the Georgia Department of Agriculture, the Georgia Forestry Commission, and the University of Georgia, Hurricane Helene left behind an estimated $6.46 billion in damage to Georgia���s agriculture and forestry industries, more than three times the damage from Hurricane Michael in 2018.",38
1210048,CALHOUN (ZONE), ,9/26/24,1900,Tropical Storm, , ,0,0,0,0,GA,EST-5, ,195638,Z,123,TAE,0,0,Official NWS Observations, , , , , , , , ,9/27/24,200, , , , ,,"Hurricane Helene made landfall as a Category 4 hurricane with maximum sustained winds of 140 mph and a minimum central pressure of 938 mb (27.70 inches) at about 11:10 PM EDT on Thursday, September 26th, in Taylor County Florida just east of the Aucilla River. Helene quickly moved inland across Taylor and Madison Counties before moving into Lowndes County in South Central Georgia. The hurricane produced a devastating storm surge along the coast of Apalachee Bay, exceeding 15 feet above normally dry ground in some locations. A large area of damaging winds extended from the Big Bend coast well-inland into Georgia along the I-75 corridor, causing significant damage. Wind gusts of at least 90 to 100 mph spread inland through Taylor, Madison, Lafayette Counties in Florida, and into Lowndes County in Georgia. Widespread power outages, structural damage, and severe tree damage occurred throughout this area. Significant rainfall also fell with the hurricane, with a maximum of 12 to 14 inches falling west of Tallahassee in the Apalachicola River Basin. Based on preliminary damage assessments conducted by the Georgia Department of Agriculture, the Georgia Forestry Commission, and the University of Georgia, Hurricane Helene left behind an estimated $6.46 billion in damage to Georgia���s agriculture and forestry industries, more than three times the damage from Hurricane Michael in 2018.",39
1210047,TERRELL (ZONE), ,9/26/24,1900,Tropical Storm, , ,0,0,0,0,GA,EST-5, ,195638,Z,124,TAE,0,0,Official NWS Observations, , , , , , , , ,9/27/24,200, , , , ,,"Hurricane Helene made landfall as a Category 4 hurricane with maximum sustained winds of 140 mph and a minimum central pressure of 938 mb (27.70 inches) at about 11:10 PM EDT on Thursday, September 26th, in Taylor County Florida just east of the Aucilla River. Helene quickly moved inland across Taylor and Madison Counties before moving into Lowndes County in South Central Georgia. The hurricane produced a devastating storm surge along the coast of Apalachee Bay, exceeding 15 feet above normally dry ground in some locations. A large area of damaging winds extended from the Big Bend coast well-inland into Georgia along the I-75 corridor, causing significant damage. Wind gusts of at least 90 to 100 mph spread inland through Taylor, Madison, Lafayette Counties in Florida, and into Lowndes County in Georgia. Widespread power outages, structural damage, and severe tree damage occurred throughout this area. Significant rainfall also fell with the hurricane, with a maximum of 12 to 14 inches falling west of Tallahassee in the Apalachicola River Basin. Based on preliminary damage assessments conducted by the Georgia Department of Agriculture, the Georgia Forestry Commission, and the University of Georgia, Hurricane Helene left behind an estimated $6.46 billion in damage to Georgia���s agriculture and forestry industries, more than three times the damage from Hurricane Michael in 2018.",40
1210046,GRADY (ZONE), ,9/26/24,1900,Tropical Storm, , ,0,0,0,0,GA,EST-5, ,195638,Z,157,TAE,0,0,Official NWS Observations, , , , , , , , ,9/27/24,200, , , , ,Trees and power lines were blown down from wind and rain that lead to power outages and blocked roads. All roads were cleared within 12 hours.,"Hurricane Helene made landfall as a Category 4 hurricane with maximum sustained winds of 140 mph and a minimum central pressure of 938 mb (27.70 inches) at about 11:10 PM EDT on Thursday, September 26th, in Taylor County Florida just east of the Aucilla River. Helene quickly moved inland across Taylor and Madison Counties before moving into Lowndes County in South Central Georgia. The hurricane produced a devastating storm surge along the coast of Apalachee Bay, exceeding 15 feet above normally dry ground in some locations. A large area of damaging winds extended from the Big Bend coast well-inland into Georgia along the I-75 corridor, causing significant damage. Wind gusts of at least 90 to 100 mph spread inland through Taylor, Madison, Lafayette Counties in Florida, and into Lowndes County in Georgia. Widespread power outages, structural damage, and severe tree damage occurred throughout this area. Significant rainfall also fell with the hurricane, with a maximum of 12 to 14 inches falling west of Tallahassee in the Apalachicola River Basin. Based on preliminary damage assessments conducted by the Georgia Department of Agriculture, the Georgia Forestry Commission, and the University of Georgia, Hurricane Helene left behind an estimated $6.46 billion in damage to Georgia���s agriculture and forestry industries, more than three times the damage from Hurricane Michael in 2018.",41
1217255,COASTAL MCINTOSH (ZONE), ,9/26/24,1900,Tropical Storm, , ,0,0,0,0,GA,EST-5, ,196785,Z,141,CHS,0,0,Emergency Manager, , , , , , , , ,9/27/24,700, , , , ,Strong winds associated with Helene produced widespread tree damage and power outages across the entire county. McIntosh County Emergency Management reported that 50-60 residences sustained damage due to falling trees across the entire county. The strongest recorded wind gusts include 66 mph at the Sapelo Island National Estuarine Research Reserve System (NERRS) site and 53 mph at the University of Georgia Weather Network site near Townsend.,"Helene first developed into a tropical storm in the northwest Caribbean Sea in the late morning of September 24, and strengthened into a hurricane near the Yucatan peninsula about 24 hours later. Helene continued to strengthen and became a major hurricane as it moved to the north-northeast across the eastern Gulf of Mexico. Helene made landfall in the Big Bend region of Florida in the late evening hours of September 26 as a category 4 hurricane. Once inland, Helene moved quickly northward through the state of Georgia and produced widespread significant impacts across multiple states. ||The very large wind field associated with Helene produced widespread tropical storm force winds across southeast Georgia during the evening and overnight hours of September 26-27.  While the peak observed wind gust was 79 mph at the Reidsville Municipal Airport (KRVJ), widespread power outages caused nearly all automated observation sites to stop reporting so it is quite likely that the strongest winds that occurred were not recorded by any observation platforms.  Post-storm analysis suggests that Helene likely produced a large swath of 80+ mph wind gusts across interior southeast Georgia.  Regardless, wind impacts due to Helene were significant including widespread tree damage and power outages with several counties reporting near 100 percent power outages.  There was even 1 fatality associated with the wind damage as a tree fell on a camper, killing the occupant in Liberty County.  ||Heavy rainfall occurred across much of southeast Georgia, with the highest rainfall amounts concentrated across Chatham County where 3-6 inches of rain were recorded.  Elsewhere, rainfall amounts were mostly in the 2-4 inch range and no significant flooding or flash flooding was observed. ||Helene did produce modest storm surge along the southeast Georgia coast, resulting in a peak observed tide level of 2.34 ft MHHW (9.84 ft MLLW) at the Fort Pulaski National Ocean Service (NOS) tide gage.",42
1210045,MITCHELL (ZONE), ,9/26/24,1900,Tropical Storm, , ,0,0,0,0,GA,EST-5, ,195638,Z,145,TAE,0,0,Official NWS Observations, , , , , , , , ,9/27/24,200, , , , ,,"Hurricane Helene made landfall as a Category 4 hurricane with maximum sustained winds of 140 mph and a minimum central pressure of 938 mb (27.70 inches) at about 11:10 PM EDT on Thursday, September 26th, in Taylor County Florida just east of the Aucilla River. Helene quickly moved inland across Taylor and Madison Counties before moving into Lowndes County in South Central Georgia. The hurricane produced a devastating storm surge along the coast of Apalachee Bay, exceeding 15 feet above normally dry ground in some locations. A large area of damaging winds extended from the Big Bend coast well-inland into Georgia along the I-75 corridor, causing significant damage. Wind gusts of at least 90 to 100 mph spread inland through Taylor, Madison, Lafayette Counties in Florida, and into Lowndes County in Georgia. Widespread power outages, structural damage, and severe tree damage occurred throughout this area. Significant rainfall also fell with the hurricane, with a maximum of 12 to 14 inches falling west of Tallahassee in the Apalachicola River Basin. Based on preliminary damage assessments conducted by the Georgia Department of Agriculture, the Georgia Forestry Commission, and the University of Georgia, Hurricane Helene left behind an estimated $6.46 billion in damage to Georgia���s agriculture and forestry industries, more than three times the damage from Hurricane Michael in 2018.",43
1210044,DOUGHERTY (ZONE), ,9/26/24,1900,Tropical Storm, , ,0,0,0,0,GA,EST-5, ,195638,Z,125,TAE,0,0,Official NWS Observations, , , , , , , , ,9/27/24,200, , , , ,,"Hurricane Helene made landfall as a Category 4 hurricane with maximum sustained winds of 140 mph and a minimum central pressure of 938 mb (27.70 inches) at about 11:10 PM EDT on Thursday, September 26th, in Taylor County Florida just east of the Aucilla River. Helene quickly moved inland across Taylor and Madison Counties before moving into Lowndes County in South Central Georgia. The hurricane produced a devastating storm surge along the coast of Apalachee Bay, exceeding 15 feet above normally dry ground in some locations. A large area of damaging winds extended from the Big Bend coast well-inland into Georgia along the I-75 corridor, causing significant damage. Wind gusts of at least 90 to 100 mph spread inland through Taylor, Madison, Lafayette Counties in Florida, and into Lowndes County in Georgia. Widespread power outages, structural damage, and severe tree damage occurred throughout this area. Significant rainfall also fell with the hurricane, with a maximum of 12 to 14 inches falling west of Tallahassee in the Apalachicola River Basin. Based on preliminary damage assessments conducted by the Georgia Department of Agriculture, the Georgia Forestry Commission, and the University of Georgia, Hurricane Helene left behind an estimated $6.46 billion in damage to Georgia���s agriculture and forestry industries, more than three times the damage from Hurricane Michael in 2018.",44
1210043,LEE (ZONE), ,9/26/24,1900,Tropical Storm, , ,0,0,0,0,GA,EST-5, ,195638,Z,126,TAE,0,0,Official NWS Observations, , , , , , , , ,9/27/24,200, , , , ,,"Hurricane Helene made landfall as a Category 4 hurricane with maximum sustained winds of 140 mph and a minimum central pressure of 938 mb (27.70 inches) at about 11:10 PM EDT on Thursday, September 26th, in Taylor County Florida just east of the Aucilla River. Helene quickly moved inland across Taylor and Madison Counties before moving into Lowndes County in South Central Georgia. The hurricane produced a devastating storm surge along the coast of Apalachee Bay, exceeding 15 feet above normally dry ground in some locations. A large area of damaging winds extended from the Big Bend coast well-inland into Georgia along the I-75 corridor, causing significant damage. Wind gusts of at least 90 to 100 mph spread inland through Taylor, Madison, Lafayette Counties in Florida, and into Lowndes County in Georgia. Widespread power outages, structural damage, and severe tree damage occurred throughout this area. Significant rainfall also fell with the hurricane, with a maximum of 12 to 14 inches falling west of Tallahassee in the Apalachicola River Basin. Based on preliminary damage assessments conducted by the Georgia Department of Agriculture, the Georgia Forestry Commission, and the University of Georgia, Hurricane Helene left behind an estimated $6.46 billion in damage to Georgia���s agriculture and forestry industries, more than three times the damage from Hurricane Michael in 2018.",45
1210039,TURNER (ZONE), ,9/26/24,1900,Hurricane (Typhoon), , ,0,0,10000000,100000000,GA,EST-5, ,195638,Z,128,TAE,0,0,Official NWS Observations, , , , , , , , ,9/27/24,400, , , , ,"Turner county reported damaged roads, downed trees, and downed power lines. Approximately 62% of utility customers lost power.","Hurricane Helene made landfall as a Category 4 hurricane with maximum sustained winds of 140 mph and a minimum central pressure of 938 mb (27.70 inches) at about 11:10 PM EDT on Thursday, September 26th, in Taylor County Florida just east of the Aucilla River. Helene quickly moved inland across Taylor and Madison Counties before moving into Lowndes County in South Central Georgia. The hurricane produced a devastating storm surge along the coast of Apalachee Bay, exceeding 15 feet above normally dry ground in some locations. A large area of damaging winds extended from the Big Bend coast well-inland into Georgia along the I-75 corridor, causing significant damage. Wind gusts of at least 90 to 100 mph spread inland through Taylor, Madison, Lafayette Counties in Florida, and into Lowndes County in Georgia. Widespread power outages, structural damage, and severe tree damage occurred throughout this area. Significant rainfall also fell with the hurricane, with a maximum of 12 to 14 inches falling west of Tallahassee in the Apalachicola River Basin. Based on preliminary damage assessments conducted by the Georgia Department of Agriculture, the Georgia Forestry Commission, and the University of Georgia, Hurricane Helene left behind an estimated $6.46 billion in damage to Georgia���s agriculture and forestry industries, more than three times the damage from Hurricane Michael in 2018.",46
1210038,BEN HILL (ZONE), ,9/26/24,1900,Hurricane (Typhoon), , ,0,0,10000000,100000000,GA,EST-5, ,195638,Z,130,TAE,0,0,Official NWS Observations, , , , , , , , ,9/27/24,400, , , , ,"The 911 system went down. There were three trees on homes, blocked/damaged roadways, and minor car accidents. 97% of utility customers lost power.","Hurricane Helene made landfall as a Category 4 hurricane with maximum sustained winds of 140 mph and a minimum central pressure of 938 mb (27.70 inches) at about 11:10 PM EDT on Thursday, September 26th, in Taylor County Florida just east of the Aucilla River. Helene quickly moved inland across Taylor and Madison Counties before moving into Lowndes County in South Central Georgia. The hurricane produced a devastating storm surge along the coast of Apalachee Bay, exceeding 15 feet above normally dry ground in some locations. A large area of damaging winds extended from the Big Bend coast well-inland into Georgia along the I-75 corridor, causing significant damage. Wind gusts of at least 90 to 100 mph spread inland through Taylor, Madison, Lafayette Counties in Florida, and into Lowndes County in Georgia. Widespread power outages, structural damage, and severe tree damage occurred throughout this area. Significant rainfall also fell with the hurricane, with a maximum of 12 to 14 inches falling west of Tallahassee in the Apalachicola River Basin. Based on preliminary damage assessments conducted by the Georgia Department of Agriculture, the Georgia Forestry Commission, and the University of Georgia, Hurricane Helene left behind an estimated $6.46 billion in damage to Georgia���s agriculture and forestry industries, more than three times the damage from Hurricane Michael in 2018.",47
1210037,IRWIN (ZONE), ,9/26/24,1900,Hurricane (Typhoon), , ,0,0,10000000,100000000,GA,EST-5, ,195638,Z,131,TAE,0,0,Official NWS Observations, , , , , , , , ,9/27/24,400, , , , ,"Numerous trees and power lines were blown down, and 93% of utility customers lost power.","Hurricane Helene made landfall as a Category 4 hurricane with maximum sustained winds of 140 mph and a minimum central pressure of 938 mb (27.70 inches) at about 11:10 PM EDT on Thursday, September 26th, in Taylor County Florida just east of the Aucilla River. Helene quickly moved inland across Taylor and Madison Counties before moving into Lowndes County in South Central Georgia. The hurricane produced a devastating storm surge along the coast of Apalachee Bay, exceeding 15 feet above normally dry ground in some locations. A large area of damaging winds extended from the Big Bend coast well-inland into Georgia along the I-75 corridor, causing significant damage. Wind gusts of at least 90 to 100 mph spread inland through Taylor, Madison, Lafayette Counties in Florida, and into Lowndes County in Georgia. Widespread power outages, structural damage, and severe tree damage occurred throughout this area. Significant rainfall also fell with the hurricane, with a maximum of 12 to 14 inches falling west of Tallahassee in the Apalachicola River Basin. Based on preliminary damage assessments conducted by the Georgia Department of Agriculture, the Georgia Forestry Commission, and the University of Georgia, Hurricane Helene left behind an estimated $6.46 billion in damage to Georgia���s agriculture and forestry industries, more than three times the damage from Hurricane Michael in 2018.",48
1210036,TIFT (ZONE), ,9/26/24,1900,Hurricane (Typhoon), , ,0,0,10000000,100000000,GA,EST-5, ,195638,Z,129,TAE,0,0,Official NWS Observations, , , , , , , , ,9/27/24,400, , , , ,"There were 40 roads were closed due to downed power lines, large trees on the road, or washouts. Numerous power outages occurred.","Hurricane Helene made landfall as a Category 4 hurricane with maximum sustained winds of 140 mph and a minimum central pressure of 938 mb (27.70 inches) at about 11:10 PM EDT on Thursday, September 26th, in Taylor County Florida just east of the Aucilla River. Helene quickly moved inland across Taylor and Madison Counties before moving into Lowndes County in South Central Georgia. The hurricane produced a devastating storm surge along the coast of Apalachee Bay, exceeding 15 feet above normally dry ground in some locations. A large area of damaging winds extended from the Big Bend coast well-inland into Georgia along the I-75 corridor, causing significant damage. Wind gusts of at least 90 to 100 mph spread inland through Taylor, Madison, Lafayette Counties in Florida, and into Lowndes County in Georgia. Widespread power outages, structural damage, and severe tree damage occurred throughout this area. Significant rainfall also fell with the hurricane, with a maximum of 12 to 14 inches falling west of Tallahassee in the Apalachicola River Basin. Based on preliminary damage assessments conducted by the Georgia Department of Agriculture, the Georgia Forestry Commission, and the University of Georgia, Hurricane Helene left behind an estimated $6.46 billion in damage to Georgia���s agriculture and forestry industries, more than three times the damage from Hurricane Michael in 2018.",49
1210042,WORTH (ZONE), ,9/26/24,1900,Tropical Storm, , ,0,0,5000000,100000000,GA,EST-5, ,195638,Z,127,TAE,0,0,Official NWS Observations, , , , , , , , ,9/27/24,200, , , , ,There were numerous trees and power lines blown down with numerous power outages.,"Hurricane Helene made landfall as a Category 4 hurricane with maximum sustained winds of 140 mph and a minimum central pressure of 938 mb (27.70 inches) at about 11:10 PM EDT on Thursday, September 26th, in Taylor County Florida just east of the Aucilla River. Helene quickly moved inland across Taylor and Madison Counties before moving into Lowndes County in South Central Georgia. The hurricane produced a devastating storm surge along the coast of Apalachee Bay, exceeding 15 feet above normally dry ground in some locations. A large area of damaging winds extended from the Big Bend coast well-inland into Georgia along the I-75 corridor, causing significant damage. Wind gusts of at least 90 to 100 mph spread inland through Taylor, Madison, Lafayette Counties in Florida, and into Lowndes County in Georgia. Widespread power outages, structural damage, and severe tree damage occurred throughout this area. Significant rainfall also fell with the hurricane, with a maximum of 12 to 14 inches falling west of Tallahassee in the Apalachicola River Basin. Based on preliminary damage assessments conducted by the Georgia Department of Agriculture, the Georgia Forestry Commission, and the University of Georgia, Hurricane Helene left behind an estimated $6.46 billion in damage to Georgia���s agriculture and forestry industries, more than three times the damage from Hurricane Michael in 2018.",50
1210041,COLQUITT (ZONE), ,9/26/24,1900,Hurricane (Typhoon), , ,1,0,5000000,100000000,GA,EST-5, ,195638,Z,146,TAE,0,0,Official NWS Observations, , , , , , , , ,9/27/24,400, , , , ,"One man died when a tree fell into the road in front of him and his car crashed into it. City of Moultrie roads closed due to fallen trees and/or flooding include 4th Ave. NE at Clay St., 11th St. SW, 12th Ave. SW and 13th St. SW.","Hurricane Helene made landfall as a Category 4 hurricane with maximum sustained winds of 140 mph and a minimum central pressure of 938 mb (27.70 inches) at about 11:10 PM EDT on Thursday, September 26th, in Taylor County Florida just east of the Aucilla River. Helene quickly moved inland across Taylor and Madison Counties before moving into Lowndes County in South Central Georgia. The hurricane produced a devastating storm surge along the coast of Apalachee Bay, exceeding 15 feet above normally dry ground in some locations. A large area of damaging winds extended from the Big Bend coast well-inland into Georgia along the I-75 corridor, causing significant damage. Wind gusts of at least 90 to 100 mph spread inland through Taylor, Madison, Lafayette Counties in Florida, and into Lowndes County in Georgia. Widespread power outages, structural damage, and severe tree damage occurred throughout this area. Significant rainfall also fell with the hurricane, with a maximum of 12 to 14 inches falling west of Tallahassee in the Apalachicola River Basin. Based on preliminary damage assessments conducted by the Georgia Department of Agriculture, the Georgia Forestry Commission, and the University of Georgia, Hurricane Helene left behind an estimated $6.46 billion in damage to Georgia���s agriculture and forestry industries, more than three times the damage from Hurricane Michael in 2018.",51
